-2.999999999999999889e-02,1.360000000000000098e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.759999999999999898e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.497777777777777874e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.893737373737373608e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.635555555555555651e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.027474747474747319e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.773333333333333428e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.161212121212121029e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.911111111111111205e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.294949494949494739e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.048888888888888982e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.428686868686868450e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.186666666666666758e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.562424242424242715e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.324444444444444535e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.696161616161616426e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.462222222222222312e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.829898989898990136e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.600000000000000089e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,2.963636363636363846e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.737777777777777866e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.097373737373737557e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,2.875555555555555642e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.231111111111111267e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.013333333333333419e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.364848484848484977e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.151111111111111196e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.498585858585858688e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.288888888888888973e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.632323232323232398e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.426666666666666750e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.766060606060606109e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.564444444444444526e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,3.899797979797979819e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.702222222222222303e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.033535353535353529e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.840000000000000080e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.167272727272727240e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,3.977777777777777302e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.301010101010100950e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.115555555555555078e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.434747474747474660e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.253333333333332855e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.568484848484848371e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.391111111111110632e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.702222222222222081e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.528888888888888409e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.835959595959595791e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.666666666666666186e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,4.969696969696970057e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.804444444444443962e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.103434343434343212e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,4.942222222222221739e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.237171717171718033e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.080000000000000071e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.370909090909090633e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.217777777777776738e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.504646464646465454e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.355555555555555625e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.638383838383838054e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.493333333333332291e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.772121212121212874e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.631111111111111178e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,5.905858585858585474e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.768888888888887845e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.039595959595960295e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,5.906666666666666732e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.173333333333332895e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.044444444444443398e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.307070707070707716e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.182222222222222285e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.440808080808080316e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.319999999999998952e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.574545454545455136e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.457777777777776729e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.708282828282827737e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.595555555555554506e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.842020202020202557e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.733333333333332282e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,6.975757575757575157e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,6.871111111111110059e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.109494949494949978e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.008888888888887836e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.243232323232322578e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.146666666666665613e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.376969696969697399e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.284444444444443389e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.510707070707069999e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.422222222222221166e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.644444444444444819e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.559999999999998943e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.778181818181817420e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.697777777777776720e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,7.911919191919192240e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.835555555555554497e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.045656565656564840e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,7.973333333333332273e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.179393939393939661e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.111111111111110050e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.313131313131314482e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.248888888888887827e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.446868686868687082e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.386666666666665604e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.580606060606061902e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.524444444444443381e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.714343434343434502e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.662222222222221157e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.848080808080809323e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.799999999999998934e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,8.981818181818181923e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,8.937777777777776711e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.115555555555556744e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.075555555555554488e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.249292929292929344e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.213333333333332265e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.383030303030304164e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.351111111111110041e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.516767676767676765e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.488888888888887818e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.650505050505051585e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.626666666666665595e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.784242424242424185e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.764444444444443372e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,9.917979797979799006e-01,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,9.902222222222221149e-01,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.005171717171717161e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.004000000000000004e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.018545454545454643e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.017777777777777670e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.031919191919191903e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.031555555555555337e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.045292929292929385e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.045333333333333226e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.058666666666666645e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.059111111111111114e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.072040404040404127e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.072888888888888781e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.085414141414141387e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.086666666666666448e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.098787878787878869e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.100444444444444336e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.112161616161616129e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.114222222222222225e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.125535353535353611e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.127999999999999892e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.138909090909090871e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.141777777777777558e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.152282828282828353e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.155555555555555447e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.165656565656565613e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.169333333333333336e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.179030303030303095e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.183111111111110780e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.192404040404040355e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.196888888888888669e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.205777777777777837e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.210666666666666558e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.219151515151515097e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.224444444444444446e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.232525252525252579e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.238222222222221891e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.245898989898989839e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.251999999999999780e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.259272727272727321e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.265777777777777668e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.272646464646464581e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.279555555555555557e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.286020202020202063e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.293333333333333002e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.299393939393939323e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.307111111111110890e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.312767676767676805e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.320888888888888779e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.326141414141414065e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.334666666666666668e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.339515151515151548e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.348444444444444112e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.352888888888888808e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.362222222222222001e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.366262626262626290e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.375999999999999890e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.379636363636363550e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.389777777777777779e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.393010101010101032e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.403555555555555223e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.406383838383838292e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.417333333333333112e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.419757575757575774e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.431111111111111001e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.433131313131313034e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.444888888888888889e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.446505050505050516e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.458666666666666334e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.459878787878787998e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.472444444444444223e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.473252525252525258e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.486222222222222111e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.486626262626262740e+00,4.680000000000000271e-01,1.620000000000000051e-01
-2.999999999999999889e-02,1.500000000000000000e+00,3.850000000000000089e-01,1.620000000000000051e-01,-1.299999999999999940e-02,1.500000000000000000e+00,4.680000000000000271e-01,1.620000000000000051e-01
